jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Eritrea,1989,0,NA,NA,NA,NA,NA,NA
Eritrea,1989,1,NA,NA,NA,NA,NA,NA
Eritrea,1989,2,NA,NA,NA,NA,NA,NA
Eritrea,1989,3,NA,NA,NA,NA,NA,NA
Eritrea,1989,4,NA,NA,NA,NA,NA,NA
Eritrea,1989,5,NA,NA,NA,NA,NA,NA
Eritrea,1989,1A,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1A,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1A,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1A,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1A1,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1A1,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1A1,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1A2,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1A2,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1A2,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1A3,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1A3,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1A3,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1B,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1B,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1B,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A1C,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A1C,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A1C,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A2,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A2,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A2,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A2A,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A2A,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A2A,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A2B,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A2B,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A2B,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A2C,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A2C,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A2C,Oil,NA,NA,NA,NA,NA
Eritrea,1989,1A2D,Coal,NA,NA,NA,NA,NA
Eritrea,1989,1A2D,Natural gas,NA,NA,NA,NA,NA
Eritrea,1989,1A2D,Oil,NA,NA,NA,NA,NA
