jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Luxembourg,1989,0,,,,,,,,
Luxembourg,1989,1,,,,,,,,
Luxembourg,1989,2,,,,,,,,
Luxembourg,1989,3,,,,,,,,
Luxembourg,1989,4,,,,,,,,
Luxembourg,1989,5,,,,,,,,
Luxembourg,1989,1A,Coal,,,,,,,
Luxembourg,1989,1A,Natural gas,,,,,,,
Luxembourg,1989,1A,Oil,,,,,,,
Luxembourg,1989,1A1,Coal,,,,,,,
Luxembourg,1989,1A1,Natural gas,,,,,,,
Luxembourg,1989,1A1,Oil,,,,,,,
Luxembourg,1989,1A1A,Coal,,,,,,,
Luxembourg,1989,1A1A,Natural gas,,,,,,,
Luxembourg,1989,1A1A,Oil,,,,,,,
Luxembourg,1989,1A1A1,Coal,,,,,,,
Luxembourg,1989,1A1A1,Natural gas,,,,,,,
Luxembourg,1989,1A1A1,Oil,,,,,,,
Luxembourg,1989,1A1A2,Coal,,,,,,,
Luxembourg,1989,1A1A2,Natural gas,,,,,,,
Luxembourg,1989,1A1A2,Oil,,,,,,,
Luxembourg,1989,1A1A3,Coal,,,,,,,
Luxembourg,1989,1A1A3,Natural gas,,,,,,,
Luxembourg,1989,1A1A3,Oil,,,,,,,
Luxembourg,1989,1A1B,Coal,,,,,,,
Luxembourg,1989,1A1B,Natural gas,,,,,,,
Luxembourg,1989,1A1B,Oil,,,,,,,
Luxembourg,1989,1A1C,Coal,,,,,,,
Luxembourg,1989,1A1C,Natural gas,,,,,,,
Luxembourg,1989,1A1C,Oil,,,,,,,
Luxembourg,1989,1A2,Coal,,,,,,,
Luxembourg,1989,1A2,Natural gas,,,,,,,
Luxembourg,1989,1A2,Oil,,,,,,,
Luxembourg,1989,1A2A,Coal,,,,,,,
Luxembourg,1989,1A2A,Natural gas,,,,,,,
Luxembourg,1989,1A2A,Oil,,,,,,,
Luxembourg,1989,1A2B,Coal,,,,,,,
Luxembourg,1989,1A2B,Natural gas,,,,,,,
Luxembourg,1989,1A2B,Oil,,,,,,,
Luxembourg,1989,1A2C,Coal,,,,,,,
