scheme_id,year,ghg,product,rate,currency_code,source,comment
dnk_tax,1992,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1992,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1992,CO2,Natural gas,0.0,DKK,,No CO2 tax was initially applied on natural gas and city gas
dnk_tax,1993,CO2,Natural gas,0.0,DKK,,No CO2 tax was initially applied on natural gas and city gas
dnk_tax,1993,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1993,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1994,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1994,CO2,Natural gas,0.0,DKK,,No CO2 tax was initially applied on natural gas and city gas
dnk_tax,1994,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1995,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1995,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1995,CO2,Natural gas,0.0,DKK,,No CO2 tax was initially applied on natural gas and city gas
dnk_tax,1996,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1996,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1996,CO2,Natural gas,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1997,CO2,Natural gas,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1997,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1997,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1998,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1998,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1998,CO2,Natural gas,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1999,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1999,CO2,Natural gas,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,1999,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,2000,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,2000,CO2,Natural gas,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,2000,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,2001,CO2,Oil,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
dnk_tax,2001,CO2,Coal,100.0,DKK,"journal(WIE[2005]), report(NBER[2009], NC-EIN[2006], IEA-DK[2002])","The tax applies to oil, gas, coal, electricity and leaves out fugitive emissions. Fuels used for electricity production are exempted BUT electricity itself is taxed. In addition, fuels used for district heating are subject to the tax."
