scheme_id,year,ghg,product,rate,currency_code,source,comment
swe_tax,1991,CO2,Coal,250,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1992,CO2,Coal,250,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1993,CO2,Coal,320,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1994,CO2,Coal,340,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1995,CO2,Coal,340,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1996,CO2,Coal,370,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1997,CO2,Coal,370,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1998,CO2,Coal,370,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,1999,CO2,Coal,370,SEK,report(SMF-CT[2011]),"The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
swe_tax,2000,CO2,Coal,370,SEK,"report(SMF-CT[2011],IEA-EPT[2018])","The tax does not apply to fuels used for electricity production, however there is a specific electricity tax. A lower rate was applied to natural gas. There also exists a refunding scheme whereby 85% of the amount of paid CO2 and electricity taxes in excess of 3.7% of value added can be refunded."
