scheme_id,year,ghg,product,rate,currency_code,source,comment
twn_tax,2023,CO2,Coal,,TWD,-,-
twn_tax,2023,CO2,Natural gas,,TWD,-,-
twn_tax,2023,CO2,Oil,,TWD,-,-
twn_tax,2024,CO2,Coal,,TWD,-,-
twn_tax,2024,CO2,Natural gas,,TWD,-,-
twn_tax,2024,CO2,Oil,,TWD,-,-
twn_tax,2025,CH4,Coal,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
twn_tax,2025,CH4,Natural gas,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
twn_tax,2025,CH4,Oil,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
twn_tax,2025,CO2,Coal,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
twn_tax,2025,CO2,Natural gas,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
twn_tax,2025,CO2,Oil,300,TWD,TAIWAN-CHINA-rep-001,"Standard Carbon Fee Rate: NT$300 (US$9.34) per ton of carbon dioxide equivalent (tCO2e) for general entities subject to the carbon fee. Preferential Carbon Fee Rate A: NT$50 (US$1.56) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the industry-specific designated reduction rate. Preferential Carbon Fee Rate B: NT$100 (US$11) per ton of carbon dioxide equivalent (tCO2e) for entities that apply for a self-determined reduction plan and meet the technology benchmark designated reduction rate.
"
