scheme_id,year,ghg,product,rate,currency_code,source,comment
slo_tax,1996,CO2,Coal/peat,NA,EUR,leg(SLO-CO2[1996]),"The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,1997,CO2,Coal/peat,4.17,EUR,"leg(SLO-CO2[1997]), journal(MAR-MUR[2007]), book(GB[2002])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,1998,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[1998]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,1999,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[1998]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2000,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2001,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2002,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2003,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2004,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2005,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2006,CO2,Coal/peat,12.52,EUR,"leg(SLO-CO2[2000]), journal(MAR-MUR[2007])","The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2007,CO2,Coal/peat,12.52,EUR,leg(SLO-CO2[2006]),"The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2008,CO2,Coal/peat,12.52,EUR,leg(SLO-CO2[2008]),"The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2009,CO2,Coal/peat,12.52,EUR,leg(SLO-CO2[2009a]),"The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
slo_tax,2010,CO2,Coal/peat,12.52,EUR,leg(SLO-CO2[2009b]),"The tax applies to CO2 emissions resulting from the combustion of fossil fuels and is paid by the seller of the fuel to final consumers (i.e. upstream distributors), art. 6 of SLO-CO2[1996]."
