scheme_id,year,ghg,product,rate,currency_code,source,comment
can_tax_I,2019,CO2,Coal,20,CAD,gvt(ECCC[2019]),
can_tax_I,2020,CO2,Coal,30,CAD,gvt(ECCC[2019]),
can_tax_I,2021,CO2,Coal,40,CAD,gvt(ECCC[2019]),
can_tax_I,2022,CO2,Coal,50,CAD,report(ECCC[2020]),
can_tax_I,2023,CO2,Coal,65,CAD,,
can_tax_I,2019,CO2,Oil,20,CAD,gvt(ECCC[2019]),
can_tax_I,2020,CO2,Oil,30,CAD,gvt(ECCC[2019]),
can_tax_I,2021,CO2,Oil,40,CAD,gvt(ECCC[2019]),
can_tax_I,2022,CO2,Oil,50,CAD,report(ECCC[2020]),
can_tax_I,2023,CO2,Oil,65,CAD,,
can_tax_I,2019,CO2,Natural gas,20,CAD,gvt(ECCC[2019]),
can_tax_I,2020,CO2,Natural gas,30,CAD,gvt(ECCC[2019]),
can_tax_I,2021,CO2,Natural gas,40,CAD,gvt(ECCC[2019]),
can_tax_I,2022,CO2,Natural gas,50,CAD,report(ECCC[2020]),
can_tax_I,2023,CO2,Natural gas,65,CAD,,
