scheme_id,jurisdiction,year,ipcc_code,cf_CO2,source,comment
usa_ma_ets,Massachusetts,2018,0,NA,,
usa_ma_ets,Massachusetts,2018,1,NA,,
usa_ma_ets,Massachusetts,2018,1A,NA,,
usa_ma_ets,Massachusetts,2018,1A1,NA,,
usa_ma_ets,Massachusetts,2018,1A1A,NA,,
usa_ma_ets,Massachusetts,2018,1A1A1,1,,
usa_ma_ets,Massachusetts,2018,1A1A2,1,,
usa_ma_ets,Massachusetts,2018,1A1A3,1,,
usa_ma_ets,Massachusetts,2018,1A1B,NA,,
usa_ma_ets,Massachusetts,2018,1A1C,NA,,
usa_ma_ets,Massachusetts,2018,1A2,NA,,
usa_ma_ets,Massachusetts,2018,1A2A,NA,,
usa_ma_ets,Massachusetts,2018,1A2B,NA,,
usa_ma_ets,Massachusetts,2018,1A2C,NA,,
usa_ma_ets,Massachusetts,2018,1A2D,NA,,
usa_ma_ets,Massachusetts,2018,1A2E,NA,,
usa_ma_ets,Massachusetts,2018,1A2F,NA,,
usa_ma_ets,Massachusetts,2018,1A2G,NA,,
usa_ma_ets,Massachusetts,2018,1A2H,NA,,
usa_ma_ets,Massachusetts,2018,1A2I,NA,,
usa_ma_ets,Massachusetts,2018,1A2J,NA,,
usa_ma_ets,Massachusetts,2018,1A2K,NA,,
usa_ma_ets,Massachusetts,2018,1A2L,NA,,
usa_ma_ets,Massachusetts,2018,1A2M,NA,,
usa_ma_ets,Massachusetts,2018,1A3,NA,,
usa_ma_ets,Massachusetts,2018,1A3A,NA,,
usa_ma_ets,Massachusetts,2018,1A3A1,NA,,
usa_ma_ets,Massachusetts,2018,1A3A2,NA,,
usa_ma_ets,Massachusetts,2018,1A3B,NA,,
usa_ma_ets,Massachusetts,2018,1A3C,NA,,
usa_ma_ets,Massachusetts,2018,1A3D,NA,,
usa_ma_ets,Massachusetts,2018,1A3D1,NA,,
usa_ma_ets,Massachusetts,2018,1A3D2,NA,,
usa_ma_ets,Massachusetts,2018,1A3E,NA,,
usa_ma_ets,Massachusetts,2018,1A3E1,NA,,
usa_ma_ets,Massachusetts,2018,1A4,NA,,
usa_ma_ets,Massachusetts,2018,1A4A,NA,,
usa_ma_ets,Massachusetts,2018,1A4B,NA,,
usa_ma_ets,Massachusetts,2018,1A4C,NA,,
usa_ma_ets,Massachusetts,2018,1A4C1,NA,,
usa_ma_ets,Massachusetts,2018,1A4C2,NA,,
usa_ma_ets,Massachusetts,2018,1A4C3,NA,,
usa_ma_ets,Massachusetts,2018,1A5,NA,,
usa_ma_ets,Massachusetts,2018,1A5A,NA,,
usa_ma_ets,Massachusetts,2018,1A5B,NA,,
usa_ma_ets,Massachusetts,2018,1A5C,NA,,
usa_ma_ets,Massachusetts,2018,1B,NA,,
usa_ma_ets,Massachusetts,2018,1B1,NA,,
usa_ma_ets,Massachusetts,2018,1B1A,NA,,
usa_ma_ets,Massachusetts,2018,1B1A1,NA,,
usa_ma_ets,Massachusetts,2018,1B1A11,NA,,
usa_ma_ets,Massachusetts,2018,1B1A12,NA,,
usa_ma_ets,Massachusetts,2018,1B1A13,NA,,
usa_ma_ets,Massachusetts,2018,1B1A14,NA,,
usa_ma_ets,Massachusetts,2018,1B1A2,NA,,
usa_ma_ets,Massachusetts,2018,1B1A21,NA,,
usa_ma_ets,Massachusetts,2018,1B1A22,NA,,
usa_ma_ets,Massachusetts,2018,1B1B,NA,,
usa_ma_ets,Massachusetts,2018,1B2,NA,,
usa_ma_ets,Massachusetts,2018,1B2A,NA,,
usa_ma_ets,Massachusetts,2018,1B2A1,NA,,
usa_ma_ets,Massachusetts,2018,1B2A2,NA,,
usa_ma_ets,Massachusetts,2018,1B2A3,NA,,
usa_ma_ets,Massachusetts,2018,1B2A31,NA,,
usa_ma_ets,Massachusetts,2018,1B2A32,NA,,
usa_ma_ets,Massachusetts,2018,1B2A33,NA,,
usa_ma_ets,Massachusetts,2018,1B2A34,NA,,
