Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Barbados,1989,0,,,,,,
Barbados,1989,1,,,,,,
Barbados,1989,1A,Coal/peat,,,,,
Barbados,1989,1A,Natural gas,,,,,
Barbados,1989,1A,Oil,,,,,
Barbados,1989,1A1,Coal/peat,,,,,
Barbados,1989,1A1,Natural gas,,,,,
Barbados,1989,1A1,Oil,,,,,
Barbados,1989,1A1A,Coal/peat,,,,,
Barbados,1989,1A1A,Natural gas,,,,,
Barbados,1989,1A1A,Oil,,,,,
Barbados,1989,1A1A1,Coal/peat,,,,,
Barbados,1989,1A1A1,Natural gas,,,,,
Barbados,1989,1A1A1,Oil,,,,,
Barbados,1989,1A1A2,Coal/peat,,,,,
Barbados,1989,1A1A2,Natural gas,,,,,
Barbados,1989,1A1A2,Oil,,,,,
Barbados,1989,1A1A3,Coal/peat,,,,,
Barbados,1989,1A1A3,Natural gas,,,,,
Barbados,1989,1A1A3,Oil,,,,,
Barbados,1989,1A1B,Coal/peat,,,,,
Barbados,1989,1A1B,Natural gas,,,,,
Barbados,1989,1A1B,Oil,,,,,
Barbados,1989,1A1C,Coal/peat,,,,,
Barbados,1989,1A1C,Natural gas,,,,,
Barbados,1989,1A1C,Oil,,,,,
Barbados,1989,1A2,Coal/peat,,,,,
Barbados,1989,1A2,Natural gas,,,,,
Barbados,1989,1A2,Oil,,,,,
Barbados,1989,1A2A,Coal/peat,,,,,
Barbados,1989,1A2A,Natural gas,,,,,
Barbados,1989,1A2A,Oil,,,,,
Barbados,1989,1A2B,Coal/peat,,,,,
Barbados,1989,1A2B,Natural gas,,,,,
Barbados,1989,1A2B,Oil,,,,,
Barbados,1989,1A2C,Coal/peat,,,,,
Barbados,1989,1A2C,Natural gas,,,,,
Barbados,1989,1A2C,Oil,,,,,
Barbados,1989,1A2D,Coal/peat,,,,,
Barbados,1989,1A2D,Natural gas,,,,,
Barbados,1989,1A2D,Oil,,,,,
Barbados,1989,1A2E,Coal/peat,,,,,
Barbados,1989,1A2E,Natural gas,,,,,
Barbados,1989,1A2E,Oil,,,,,
Barbados,1989,1A2F,Coal/peat,,,,,
Barbados,1989,1A2F,Natural gas,,,,,
Barbados,1989,1A2F,Oil,,,,,
Barbados,1989,1A2G,Coal/peat,,,,,
Barbados,1989,1A2G,Natural gas,,,,,
Barbados,1989,1A2G,Oil,,,,,
Barbados,1989,1A2H,Coal/peat,,,,,
Barbados,1989,1A2H,Natural gas,,,,,
Barbados,1989,1A2H,Oil,,,,,
Barbados,1989,1A2I,Coal/peat,,,,,
Barbados,1989,1A2I,Natural gas,,,,,
Barbados,1989,1A2I,Oil,,,,,
Barbados,1989,1A2J,Coal/peat,,,,,
Barbados,1989,1A2J,Natural gas,,,,,
