Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Sweden,1985,0,,,,,,
Sweden,1985,1,,,,,,
Sweden,1985,1B,,,,,,
Sweden,1985,1B1,,,,,,
Sweden,1985,1B1A,,,,,,
Sweden,1985,1B1A1,,,,,,
Sweden,1985,1B1A11,,,,,,
Sweden,1985,1B1A12,,,,,,
Sweden,1985,1B1A13,,,,,,
Sweden,1985,1B1A14,,,,,,
Sweden,1985,1B1A2,,,,,,
Sweden,1985,1B1A21,,,,,,
Sweden,1985,1B1A22,,,,,,
Sweden,1985,1B1B,,,,,,
Sweden,1985,1B2,,,,,,
Sweden,1985,1B2A,,,,,,
Sweden,1985,1B2A1,,,,,,
Sweden,1985,1B2A2,,,,,,
Sweden,1985,1B2A3,,,,,,
Sweden,1985,1B2A31,,,,,,
Sweden,1985,1B2A32,,,,,,
Sweden,1985,1B2A33,,,,,,
Sweden,1985,1B2A34,,,,,,
Sweden,1985,1B2A35,,,,,,
Sweden,1985,1B2A36,,,,,,
Sweden,1985,1B2B,,,,,,
Sweden,1985,1B2B1,,,,,,
Sweden,1985,1B2B2,,,,,,
Sweden,1985,1B2B3,,,,,,
Sweden,1985,1B2B31,,,,,,
Sweden,1985,1B2B32,,,,,,
Sweden,1985,1B2B33,,,,,,
Sweden,1985,1B2B34,,,,,,
Sweden,1985,1B2B35,,,,,,
Sweden,1985,1B2B36,,,,,,
Sweden,1985,1B3,,,,,,
Sweden,1985,1C,,,,,,
Sweden,1985,1C1,,,,,,
Sweden,1985,1C1A,,,,,,
Sweden,1985,1C1B,,,,,,
Sweden,1985,1C1C,,,,,,
Sweden,1985,1C2,,,,,,
Sweden,1985,1C2A,,,,,,
Sweden,1985,1C2B,,,,,,
Sweden,1985,1C3,,,,,,
Sweden,1985,2,,,,,,
Sweden,1985,2A,,,,,,
Sweden,1985,2A1,,,,,,
Sweden,1985,2A2,,,,,,
Sweden,1985,2A3,,,,,,
Sweden,1985,2A4,,,,,,
Sweden,1985,2A4A,,,,,,
Sweden,1985,2A4B,,,,,,
Sweden,1985,2A4C,,,,,,
Sweden,1985,2A4D,,,,,,
Sweden,1985,2B,,,,,,
Sweden,1985,2B1,,,,,,
Sweden,1985,2B2,,,,,,
Sweden,1985,2B3,,,,,,
Sweden,1985,2B4,,,,,,
Sweden,1985,2B5,,,,,,
Sweden,1985,2B6,,,,,,
Sweden,1985,2B7,,,,,,
Sweden,1985,2B8,,,,,,
Sweden,1985,2B8A,,,,,,
Sweden,1985,2B8B,,,,,,
Sweden,1985,2B8C,,,,,,
Sweden,1985,2B8D,,,,,,
Sweden,1985,2B8E,,,,,,
Sweden,1985,2B8F,,,,,,
Sweden,1985,2B9,,,,,,
Sweden,1985,2B9A,,,,,,
Sweden,1985,2B9B,,,,,,
Sweden,1985,2B10,,,,,,
Sweden,1985,2C,,,,,,
Sweden,1985,2C1,,,,,,
Sweden,1985,2C2,,,,,,
Sweden,1985,2C3,,,,,,
Sweden,1985,2C4,,,,,,
Sweden,1985,2C5,,,,,,
Sweden,1985,2C6,,,,,,
Sweden,1985,2C7,,,,,,
Sweden,1985,2D,,,,,,
Sweden,1985,2D1,,,,,,
Sweden,1985,2D2,,,,,,
Sweden,1985,2D3,,,,,,
Sweden,1985,2D4,,,,,,
Sweden,1985,2E,,,,,,
Sweden,1985,20,,,,,,
Sweden,1985,200,,,,,,
Sweden,1985,2000,,,,,,
Sweden,1985,20000,,,,,,
Sweden,1985,200000,,,,,,
Sweden,1985,2F,,,,,,
Sweden,1985,2F1,,,,,,
Sweden,1985,2F2,,,,,,
Sweden,1985,2F3,,,,,,
Sweden,1985,2F4,,,,,,
Sweden,1985,2F5,,,,,,
Sweden,1985,2F6,,,,,,
Sweden,1985,2G,,,,,,
Sweden,1985,2G1,,,,,,
Sweden,1985,2G2,,,,,,
Sweden,1985,2G3,,,,,,
Sweden,1985,2G4,,,,,,
Sweden,1985,2H,,,,,,
Sweden,1985,2H1,,,,,,
Sweden,1985,2H2,,,,,,
Sweden,1985,2H3,,,,,,
Sweden,1985,3,,,,,,
Sweden,1985,3A,,,,,,
Sweden,1985,3A1,,,,,,
Sweden,1985,3A2,,,,,,
Sweden,1985,3B,,,,,,
Sweden,1985,3B1,,,,,,
Sweden,1985,3B1A,,,,,,
Sweden,1985,3B1B,,,,,,
Sweden,1985,3B2,,,,,,
Sweden,1985,3B2A,,,,,,
Sweden,1985,3B2B,,,,,,
Sweden,1985,3B3,,,,,,
Sweden,1985,3B3A,,,,,,
Sweden,1985,3B3B,,,,,,
Sweden,1985,3B4,,,,,,
Sweden,1985,3B4A,,,,,,
Sweden,1985,3B4B,,,,,,
Sweden,1985,3B5,,,,,,
Sweden,1985,3B5A,,,,,,
Sweden,1985,3B5B,,,,,,
Sweden,1985,3B6,,,,,,
Sweden,1985,3B6A,,,,,,
Sweden,1985,3B6B,,,,,,
Sweden,1985,3B6B1,,,,,,
Sweden,1985,3B6B2,,,,,,
Sweden,1985,3B6B3,,,,,,
Sweden,1985,3B6B4,,,,,,
Sweden,1985,3B6B5,,,,,,
Sweden,1985,3C,,,,,,
Sweden,1985,3C1,,,,,,
Sweden,1985,3C2,,,,,,
Sweden,1985,3C3,,,,,,
Sweden,1985,3C4,,,,,,
Sweden,1985,3C5,,,,,,
Sweden,1985,3C6,,,,,,
Sweden,1985,3C7,,,,,,
Sweden,1985,3C8,,,,,,
Sweden,1985,3D,,,,,,
Sweden,1985,3D1,,,,,,
Sweden,1985,3D2,,,,,,
Sweden,1985,4,,,,,,
Sweden,1985,4A,,,,,,
Sweden,1985,4A1,,,,,,
Sweden,1985,4A2,,,,,,
Sweden,1985,4A3,,,,,,
Sweden,1985,4B,,,,,,
Sweden,1985,4C,,,,,,
Sweden,1985,4C1,,,,,,
Sweden,1985,4C2,,,,,,
Sweden,1985,4D,,,,,,
Sweden,1985,4D1,,,,,,
Sweden,1985,4D2,,,,,,
Sweden,1985,4E,,,,,,
Sweden,1985,5,,,,,,
Sweden,1985,5A,,,,,,
Sweden,1985,5A1,,,,,,
Sweden,1985,5A2,,,,,,
Sweden,1985,1A,Coal/peat,,,,,
Sweden,1985,1A,Oil,,,,,
Sweden,1985,1A,Natural gas,,,,,
Sweden,1985,1A1,Coal/peat,,,,,
Sweden,1985,1A1,Oil,,,,,
Sweden,1985,1A1,Natural gas,,,,,
Sweden,1985,1A1A,Coal/peat,,,,,
Sweden,1985,1A1A,Oil,,,,,
Sweden,1985,1A1A,Natural gas,,,,,
Sweden,1985,1A1A1,Coal/peat,,,,,
Sweden,1985,1A1A1,Oil,,,,,
Sweden,1985,1A1A1,Natural gas,,,,,
Sweden,1985,1A1A2,Coal/peat,,,,,
Sweden,1985,1A1A2,Oil,,,,,
Sweden,1985,1A1A2,Natural gas,,,,,
Sweden,1985,1A1A3,Coal/peat,,,,,
Sweden,1985,1A1A3,Oil,,,,,
Sweden,1985,1A1A3,Natural gas,,,,,
Sweden,1985,1A1B,Coal/peat,,,,,
Sweden,1985,1A1B,Oil,,,,,
Sweden,1985,1A1B,Natural gas,,,,,
Sweden,1985,1A1C,Coal/peat,,,,,
Sweden,1985,1A1C,Oil,,,,,
Sweden,1985,1A1C,Natural gas,,,,,
Sweden,1985,1A2,Coal/peat,,,,,
Sweden,1985,1A2,Oil,,,,,
Sweden,1985,1A2,Natural gas,,,,,
Sweden,1985,1A2A,Coal/peat,,,,,
Sweden,1985,1A2A,Oil,,,,,
Sweden,1985,1A2A,Natural gas,,,,,
Sweden,1985,1A2B,Coal/peat,,,,,
Sweden,1985,1A2B,Oil,,,,,
Sweden,1985,1A2B,Natural gas,,,,,
Sweden,1985,1A2C,Coal/peat,,,,,
Sweden,1985,1A2C,Oil,,,,,
Sweden,1985,1A2C,Natural gas,,,,,
Sweden,1985,1A2D,Coal/peat,,,,,
Sweden,1985,1A2D,Oil,,,,,
Sweden,1985,1A2D,Natural gas,,,,,
Sweden,1985,1A2E,Coal/peat,,,,,
Sweden,1985,1A2E,Oil,,,,,
Sweden,1985,1A2E,Natural gas,,,,,
Sweden,1985,1A2F,Coal/peat,,,,,
Sweden,1985,1A2F,Oil,,,,,
Sweden,1985,1A2F,Natural gas,,,,,
Sweden,1985,1A2G,Coal/peat,,,,,
Sweden,1985,1A2G,Oil,,,,,
Sweden,1985,1A2G,Natural gas,,,,,
Sweden,1985,1A2H,Coal/peat,,,,,
Sweden,1985,1A2H,Oil,,,,,
Sweden,1985,1A2H,Natural gas,,,,,
Sweden,1985,1A2I,Coal/peat,,,,,
Sweden,1985,1A2I,Oil,,,,,
Sweden,1985,1A2I,Natural gas,,,,,
Sweden,1985,1A2J,Coal/peat,,,,,
Sweden,1985,1A2J,Oil,,,,,
Sweden,1985,1A2J,Natural gas,,,,,
Sweden,1985,1A2K,Coal/peat,,,,,
Sweden,1985,1A2K,Oil,,,,,
Sweden,1985,1A2K,Natural gas,,,,,
Sweden,1985,1A2L,Coal/peat,,,,,
Sweden,1985,1A2L,Oil,,,,,
Sweden,1985,1A2L,Natural gas,,,,,
Sweden,1985,1A2M,Coal/peat,,,,,
Sweden,1985,1A2M,Oil,,,,,
Sweden,1985,1A2M,Natural gas,,,,,
Sweden,1985,1A3,Coal/peat,,,,,
Sweden,1985,1A3,Oil,,,,,
Sweden,1985,1A3,Natural gas,,,,,
Sweden,1985,1A3A,Coal/peat,,,,,
Sweden,1985,1A3A,Oil,,,,,
Sweden,1985,1A3A,Natural gas,,,,,
Sweden,1985,1A3A1,Coal/peat,,,,,
Sweden,1985,1A3A1,Oil,,,,,
Sweden,1985,1A3A1,Natural gas,,,,,
Sweden,1985,1A3A2,Coal/peat,,,,,
Sweden,1985,1A3A2,Oil,,,,,
Sweden,1985,1A3A2,Natural gas,,,,,
Sweden,1985,1A3B,Coal/peat,,,,,
Sweden,1985,1A3B,Oil,,,,,
Sweden,1985,1A3B,Natural gas,,,,,
Sweden,1985,1A3C,Coal/peat,,,,,
Sweden,1985,1A3C,Oil,,,,,
Sweden,1985,1A3C,Natural gas,,,,,
Sweden,1985,1A3D,Coal/peat,,,,,
Sweden,1985,1A3D,Oil,,,,,
Sweden,1985,1A3D,Natural gas,,,,,
Sweden,1985,1A3D1,Coal/peat,,,,,
Sweden,1985,1A3D1,Oil,,,,,
Sweden,1985,1A3D1,Natural gas,,,,,
Sweden,1985,1A3D2,Coal/peat,,,,,
Sweden,1985,1A3D2,Oil,,,,,
Sweden,1985,1A3D2,Natural gas,,,,,
Sweden,1985,1A3E,Coal/peat,,,,,
Sweden,1985,1A3E,Oil,,,,,
Sweden,1985,1A3E,Natural gas,,,,,
Sweden,1985,1A3E1,Coal/peat,,,,,
Sweden,1985,1A3E1,Oil,,,,,
Sweden,1985,1A3E1,Natural gas,,,,,
Sweden,1985,1A4,Coal/peat,,,,,
Sweden,1985,1A4,Oil,,,,,
Sweden,1985,1A4,Natural gas,,,,,
Sweden,1985,1A4A,Coal/peat,,,,,
Sweden,1985,1A4A,Oil,,,,,
Sweden,1985,1A4A,Natural gas,,,,,
Sweden,1985,1A4B,Coal/peat,,,,,
Sweden,1985,1A4B,Oil,,,,,
Sweden,1985,1A4B,Natural gas,,,,,
Sweden,1985,1A4C,Coal/peat,,,,,
Sweden,1985,1A4C,Oil,,,,,
Sweden,1985,1A4C,Natural gas,,,,,
Sweden,1985,1A4C1,Coal/peat,,,,,
Sweden,1985,1A4C1,Oil,,,,,
Sweden,1985,1A4C1,Natural gas,,,,,
Sweden,1985,1A4C2,Coal/peat,,,,,
Sweden,1985,1A4C2,Oil,,,,,
Sweden,1985,1A4C2,Natural gas,,,,,
Sweden,1985,1A4C3,Coal/peat,,,,,
Sweden,1985,1A4C3,Oil,,,,,
Sweden,1985,1A4C3,Natural gas,,,,,
Sweden,1985,1A5,Coal/peat,,,,,
Sweden,1985,1A5,Oil,,,,,
Sweden,1985,1A5,Natural gas,,,,,
Sweden,1985,1A5A,Coal/peat,,,,,
Sweden,1985,1A5A,Oil,,,,,
Sweden,1985,1A5A,Natural gas,,,,,
Sweden,1985,1A5B,Coal/peat,,,,,
Sweden,1985,1A5B,Oil,,,,,
Sweden,1985,1A5B,Natural gas,,,,,
Sweden,1985,1A5C,Coal/peat,,,,,
Sweden,1985,1A5C,Oil,,,,,
Sweden,1985,1A5C,Natural gas,,,,,
Sweden,1986,0,,,,,,
