Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Belarus,1989,0,,,,,,
Belarus,1989,1,,,,,,
Belarus,1989,1A,Coal/peat,,,,,
Belarus,1989,1A,Natural gas,,,,,
Belarus,1989,1A,Oil,,,,,
Belarus,1989,1A1,Coal/peat,,,,,
Belarus,1989,1A1,Natural gas,,,,,
Belarus,1989,1A1,Oil,,,,,
Belarus,1989,1A1A,Coal/peat,,,,,
Belarus,1989,1A1A,Natural gas,,,,,
Belarus,1989,1A1A,Oil,,,,,
Belarus,1989,1A1A1,Coal/peat,,,,,
Belarus,1989,1A1A1,Natural gas,,,,,
Belarus,1989,1A1A1,Oil,,,,,
Belarus,1989,1A1A2,Coal/peat,,,,,
Belarus,1989,1A1A2,Natural gas,,,,,
Belarus,1989,1A1A2,Oil,,,,,
Belarus,1989,1A1A3,Coal/peat,,,,,
Belarus,1989,1A1A3,Natural gas,,,,,
Belarus,1989,1A1A3,Oil,,,,,
Belarus,1989,1A1B,Coal/peat,,,,,
Belarus,1989,1A1B,Natural gas,,,,,
Belarus,1989,1A1B,Oil,,,,,
Belarus,1989,1A1C,Coal/peat,,,,,
Belarus,1989,1A1C,Natural gas,,,,,
Belarus,1989,1A1C,Oil,,,,,
Belarus,1989,1A2,Coal/peat,,,,,
Belarus,1989,1A2,Natural gas,,,,,
Belarus,1989,1A2,Oil,,,,,
Belarus,1989,1A2A,Coal/peat,,,,,
Belarus,1989,1A2A,Natural gas,,,,,
Belarus,1989,1A2A,Oil,,,,,
Belarus,1989,1A2B,Coal/peat,,,,,
Belarus,1989,1A2B,Natural gas,,,,,
Belarus,1989,1A2B,Oil,,,,,
Belarus,1989,1A2C,Coal/peat,,,,,
Belarus,1989,1A2C,Natural gas,,,,,
Belarus,1989,1A2C,Oil,,,,,
Belarus,1989,1A2D,Coal/peat,,,,,
Belarus,1989,1A2D,Natural gas,,,,,
Belarus,1989,1A2D,Oil,,,,,
Belarus,1989,1A2E,Coal/peat,,,,,
Belarus,1989,1A2E,Natural gas,,,,,
Belarus,1989,1A2E,Oil,,,,,
Belarus,1989,1A2F,Coal/peat,,,,,
Belarus,1989,1A2F,Natural gas,,,,,
Belarus,1989,1A2F,Oil,,,,,
Belarus,1989,1A2G,Coal/peat,,,,,
Belarus,1989,1A2G,Natural gas,,,,,
Belarus,1989,1A2G,Oil,,,,,
Belarus,1989,1A2H,Coal/peat,,,,,
Belarus,1989,1A2H,Natural gas,,,,,
Belarus,1989,1A2H,Oil,,,,,
Belarus,1989,1A2I,Coal/peat,,,,,
Belarus,1989,1A2I,Natural gas,,,,,
Belarus,1989,1A2I,Oil,,,,,
Belarus,1989,1A2J,Coal/peat,,,,,
Belarus,1989,1A2J,Natural gas,,,,,
Belarus,1989,1A2J,Oil,,,,,
Belarus,1989,1A2K,Coal/peat,,,,,
Belarus,1989,1A2K,Natural gas,,,,,
Belarus,1989,1A2K,Oil,,,,,
Belarus,1989,1A2L,Coal/peat,,,,,
Belarus,1989,1A2L,Natural gas,,,,,
Belarus,1989,1A2L,Oil,,,,,
Belarus,1989,1A2M,Coal/peat,,,,,
Belarus,1989,1A2M,Natural gas,,,,,
Belarus,1989,1A2M,Oil,,,,,
Belarus,1989,1A3,Coal/peat,,,,,
Belarus,1989,1A3,Natural gas,,,,,
Belarus,1989,1A3,Oil,,,,,
Belarus,1989,1A3A,Coal/peat,,,,,
Belarus,1989,1A3A,Natural gas,,,,,
Belarus,1989,1A3A,Oil,,,,,
Belarus,1989,1A3A1,Coal/peat,,,,,
Belarus,1989,1A3A1,Natural gas,,,,,
Belarus,1989,1A3A1,Oil,,,,,
Belarus,1989,1A3A2,Coal/peat,,,,,
Belarus,1989,1A3A2,Natural gas,,,,,
Belarus,1989,1A3A2,Oil,,,,,
Belarus,1989,1A3B,Coal/peat,,,,,
Belarus,1989,1A3B,Natural gas,,,,,
Belarus,1989,1A3B,Oil,,,,,
