Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Romania,1989,0,,,,,,
Romania,1989,1,,,,,,
Romania,1989,1A,Coal/peat,,,,,
Romania,1989,1A,Natural gas,,,,,
Romania,1989,1A,Oil,,,,,
Romania,1989,1A1,Coal/peat,,,,,
Romania,1989,1A1,Natural gas,,,,,
Romania,1989,1A1,Oil,,,,,
Romania,1989,1A1A,Coal/peat,,,,,
Romania,1989,1A1A,Natural gas,,,,,
Romania,1989,1A1A,Oil,,,,,
Romania,1989,1A1A1,Coal/peat,,,,,
Romania,1989,1A1A1,Natural gas,,,,,
Romania,1989,1A1A1,Oil,,,,,
Romania,1989,1A1A2,Coal/peat,,,,,
Romania,1989,1A1A2,Natural gas,,,,,
Romania,1989,1A1A2,Oil,,,,,
Romania,1989,1A1A3,Coal/peat,,,,,
Romania,1989,1A1A3,Natural gas,,,,,
Romania,1989,1A1A3,Oil,,,,,
Romania,1989,1A1B,Coal/peat,,,,,
Romania,1989,1A1B,Natural gas,,,,,
Romania,1989,1A1B,Oil,,,,,
Romania,1989,1A1C,Coal/peat,,,,,
Romania,1989,1A1C,Natural gas,,,,,
Romania,1989,1A1C,Oil,,,,,
Romania,1989,1A2,Coal/peat,,,,,
Romania,1989,1A2,Natural gas,,,,,
Romania,1989,1A2,Oil,,,,,
Romania,1989,1A2A,Coal/peat,,,,,
Romania,1989,1A2A,Natural gas,,,,,
Romania,1989,1A2A,Oil,,,,,
Romania,1989,1A2B,Coal/peat,,,,,
Romania,1989,1A2B,Natural gas,,,,,
Romania,1989,1A2B,Oil,,,,,
Romania,1989,1A2C,Coal/peat,,,,,
Romania,1989,1A2C,Natural gas,,,,,
Romania,1989,1A2C,Oil,,,,,
Romania,1989,1A2D,Coal/peat,,,,,
Romania,1989,1A2D,Natural gas,,,,,
Romania,1989,1A2D,Oil,,,,,
Romania,1989,1A2E,Coal/peat,,,,,
Romania,1989,1A2E,Natural gas,,,,,
Romania,1989,1A2E,Oil,,,,,
Romania,1989,1A2F,Coal/peat,,,,,
Romania,1989,1A2F,Natural gas,,,,,
Romania,1989,1A2F,Oil,,,,,
Romania,1989,1A2G,Coal/peat,,,,,
Romania,1989,1A2G,Natural gas,,,,,
Romania,1989,1A2G,Oil,,,,,
Romania,1989,1A2H,Coal/peat,,,,,
Romania,1989,1A2H,Natural gas,,,,,
Romania,1989,1A2H,Oil,,,,,
Romania,1989,1A2I,Coal/peat,,,,,
Romania,1989,1A2I,Natural gas,,,,,
Romania,1989,1A2I,Oil,,,,,
Romania,1989,1A2J,Coal/peat,,,,,
Romania,1989,1A2J,Natural gas,,,,,
Romania,1989,1A2J,Oil,,,,,
Romania,1989,1A2K,Coal/peat,,,,,
Romania,1989,1A2K,Natural gas,,,,,
Romania,1989,1A2K,Oil,,,,,
Romania,1989,1A2L,Coal/peat,,,,,
Romania,1989,1A2L,Natural gas,,,,,
Romania,1989,1A2L,Oil,,,,,
Romania,1989,1A2M,Coal/peat,,,,,
Romania,1989,1A2M,Natural gas,,,,,
Romania,1989,1A2M,Oil,,,,,
Romania,1989,1A3,Coal/peat,,,,,
Romania,1989,1A3,Natural gas,,,,,
Romania,1989,1A3,Oil,,,,,
Romania,1989,1A3A,Coal/peat,,,,,
Romania,1989,1A3A,Natural gas,,,,,
Romania,1989,1A3A,Oil,,,,,
Romania,1989,1A3A1,Coal/peat,,,,,
Romania,1989,1A3A1,Natural gas,,,,,
Romania,1989,1A3A1,Oil,,,,,
Romania,1989,1A3A2,Coal/peat,,,,,
Romania,1989,1A3A2,Natural gas,,,,,
Romania,1989,1A3A2,Oil,,,,,
Romania,1989,1A3B,Coal/peat,,,,,
Romania,1989,1A3B,Natural gas,,,,,
Romania,1989,1A3B,Oil,,,,,
Romania,1989,1A3C,Coal/peat,,,,,
Romania,1989,1A3C,Natural gas,,,,,
Romania,1989,1A3C,Oil,,,,,
Romania,1989,1A3D,Coal/peat,,,,,
Romania,1989,1A3D,Natural gas,,,,,
Romania,1989,1A3D,Oil,,,,,
Romania,1989,1A3D1,Coal/peat,,,,,
Romania,1989,1A3D1,Natural gas,,,,,
Romania,1989,1A3D1,Oil,,,,,
Romania,1989,1A3D2,Coal/peat,,,,,
Romania,1989,1A3D2,Natural gas,,,,,
Romania,1989,1A3D2,Oil,,,,,
Romania,1989,1A3E,Coal/peat,,,,,
Romania,1989,1A3E,Natural gas,,,,,
Romania,1989,1A3E,Oil,,,,,
Romania,1989,1A3E1,Coal/peat,,,,,
Romania,1989,1A3E1,Natural gas,,,,,
Romania,1989,1A3E1,Oil,,,,,
Romania,1989,1A4,Coal/peat,,,,,
Romania,1989,1A4,Natural gas,,,,,
Romania,1989,1A4,Oil,,,,,
Romania,1989,1A4A,Coal/peat,,,,,
Romania,1989,1A4A,Natural gas,,,,,
Romania,1989,1A4A,Oil,,,,,
Romania,1989,1A4B,Coal/peat,,,,,
Romania,1989,1A4B,Natural gas,,,,,
Romania,1989,1A4B,Oil,,,,,
Romania,1989,1A4C,Coal/peat,,,,,
Romania,1989,1A4C,Natural gas,,,,,
Romania,1989,1A4C,Oil,,,,,
Romania,1989,1A4C1,Coal/peat,,,,,
Romania,1989,1A4C1,Natural gas,,,,,
Romania,1989,1A4C1,Oil,,,,,
Romania,1989,1A4C2,Coal/peat,,,,,
Romania,1989,1A4C2,Natural gas,,,,,
Romania,1989,1A4C2,Oil,,,,,
Romania,1989,1A4C3,Coal/peat,,,,,
Romania,1989,1A4C3,Natural gas,,,,,
Romania,1989,1A4C3,Oil,,,,,
Romania,1989,1A5,Coal/peat,,,,,
Romania,1989,1A5,Natural gas,,,,,
Romania,1989,1A5,Oil,,,,,
Romania,1989,1A5A,Coal/peat,,,,,
Romania,1989,1A5A,Natural gas,,,,,
Romania,1989,1A5A,Oil,,,,,
Romania,1989,1A5B,Coal/peat,,,,,
Romania,1989,1A5B,Natural gas,,,,,
Romania,1989,1A5B,Oil,,,,,
Romania,1989,1A5C,Coal/peat,,,,,
Romania,1989,1A5C,Natural gas,,,,,
Romania,1989,1A5C,Oil,,,,,
Romania,1989,1B,,,,,,
Romania,1989,1B1,,,,,,
Romania,1989,1B1A,,,,,,
Romania,1989,1B1A1,,,,,,
Romania,1989,1B1A11,,,,,,
Romania,1989,1B1A12,,,,,,
Romania,1989,1B1A13,,,,,,
Romania,1989,1B1A14,,,,,,
Romania,1989,1B1A2,,,,,,
Romania,1989,1B1A21,,,,,,
Romania,1989,1B1A22,,,,,,
Romania,1989,1B1B,,,,,,
Romania,1989,1B2,,,,,,
Romania,1989,1B2A,,,,,,
Romania,1989,1B2A1,,,,,,
Romania,1989,1B2A2,,,,,,
Romania,1989,1B2A3,,,,,,
Romania,1989,1B2A31,,,,,,
Romania,1989,1B2A32,,,,,,
Romania,1989,1B2A33,,,,,,
Romania,1989,1B2A34,,,,,,
Romania,1989,1B2A35,,,,,,
Romania,1989,1B2A36,,,,,,
Romania,1989,1B2B,,,,,,
Romania,1989,1B2B1,,,,,,
Romania,1989,1B2B2,,,,,,
Romania,1989,1B2B3,,,,,,
Romania,1989,1B2B31,,,,,,
Romania,1989,1B2B32,,,,,,
Romania,1989,1B2B33,,,,,,
Romania,1989,1B2B34,,,,,,
